%t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
0.254600 4.227904 4.224763 3.982858 3.997642 3.102094 2.752530 2.705930 2.953007 3.017112 3.177874 3.173638 3.080254 2.958630 3.270436 3.666882 3.889732 3.169006 2.955606 3.154254 3.589585 3.064104 3.032042 3.164436 3.735185 3.972174 3.861642 3.871751 2.969304 2.676684 2.973549 3.128006 3.181663 3.108458 3.084049 3.256955 3.761874 3.910089 3.940974 3.808060 3.076954 2.657851 2.792844 3.129866 3.165207 2.992884 3.088138 3.325449 3.745558 3.160589 3.023941 3.169207 2.856324 3.116894 3.155355 3.172232 3.220082 3.214463 3.097084 3.179754 2.916358 3.107466 3.217911 3.075630 3.039394
0.264400 4.228014 4.225128 3.983094 3.997878 3.099914 2.752633 2.706033 2.950469 3.017096 3.178249 3.168515 3.084939 2.958733 3.267925 3.669672 3.884716 3.171751 2.953374 3.158939 3.587162 3.064212 3.032278 3.161925 3.732907 3.972549 3.861878 3.871711 2.969412 2.674337 2.968508 3.130751 3.182028 3.111138 3.079008 3.257328 3.762249 3.907923 3.941349 3.808167 3.081639 2.658087 2.793080 3.125033 3.165443 2.990537 3.083015 3.320408 3.748238 3.158423 3.026705 3.166669 2.858925 3.111771 3.155728 3.167216 3.222872 3.214828 3.097320 3.184439 2.919038 3.102633 3.210375 3.075733 3.037214
0.274200 4.227885 4.220196 3.982964 3.997748 3.102018 2.757463 2.710863 2.957985 3.021649 3.175537 3.160303 3.077525 2.963563 3.262468 3.664654 3.879195 3.164337 2.955527 3.151525 3.589255 3.066464 3.032148 3.156468 3.734984 3.969837 3.861748 3.863878 2.971664 2.676475 2.955334 3.123337 3.177096 3.106067 3.065834 3.257198 3.759537 3.910139 3.938637 3.810424 3.074225 2.662598 2.795392 3.119561 3.162709 2.992675 3.074803 3.307234 3.743167 3.160639 3.029239 3.174185 2.858956 3.113830 3.155598 3.161695 3.217854 3.209896 3.099711 3.177025 2.913967 3.097161 3.202054 3.080563 3.039318
0.284000 4.230212 4.217467 3.985313 4.000039 3.106941 2.762758 2.716158 2.943129 3.022018 3.170243 3.157171 3.076958 2.968858 3.256983 3.661782 3.878821 3.161328 2.958140 3.150958 3.598856 3.071370 3.034439 3.150983 3.737511 3.964543 3.864039 3.860764 2.976570 2.681472 2.951863 3.120328 3.174367 3.105690 3.062363 3.257210 3.754243 3.910342 3.933343 3.810618 3.073658 2.669849 2.802838 3.116711 3.159947 2.997672 3.071671 3.303763 3.742790 3.160842 3.034388 3.159329 2.858968 3.099098 3.155610 3.161321 3.214982 3.207167 3.104901 3.176458 2.913590 3.094311 3.196411 3.085858 3.044241
0.293800 4.235114 4.212678 3.987948 4.002611 3.109813 2.765734 2.719134 2.941888 3.029008 3.164860 3.157065 3.077076 2.971834 3.251606 3.659209 3.876464 3.156374 2.963248 3.151076 3.611432 3.076562 3.037011 3.145606 3.742452 3.959160 3.866611 3.863170 2.981762 2.686759 2.946786 3.115374 3.169578 3.103310 3.057286 3.259822 3.748860 3.910460 3.927960 3.813071 3.073776 2.675112 2.808371 3.119064 3.162386 3.002959 3.071565 3.298686 3.740410 3.160960 3.039834 3.158088 2.861504 3.097903 3.158222 3.158964 3.212409 3.202378 3.105458 3.176576 2.911210 3.096664 3.193576 3.088834 3.047113
0.303600 4.241969 4.209578 3.994638 4.004713 3.114295 2.770397 2.723797 2.949043 3.031608 3.161551 3.159207 3.076745 2.976497 3.250771 3.656211 3.880733 3.150804 2.965733 3.150745 3.625929 3.083543 3.039113 3.144771 3.747105 3.955851 3.868713 3.865550 2.988743 2.693876 2.950828 3.109804 3.166478 3.102730 3.061328 3.262183 3.745551 3.910130 3.924651 3.815260 3.073445 2.684125 2.815537 3.121380 3.162311 3.010076 3.073707 3.302728 3.739830 3.160630 3.047178 3.165243 2.861415 3.102392 3.160583 3.163233 3.209411 3.199278 3.109956 3.176245 2.910630 3.098980 3.192995 3.093497 3.051595
0.313400 4.243284 4.207507 3.998196 4.009827 3.119866 2.778504 2.731904 2.947989 3.036798 3.164171 3.164879 3.084430 2.984604 3.253694 3.656396 3.879423 3.153047 2.971124 3.158430 3.634848 3.087126 3.044227 3.147694 3.752613 3.958471 3.873827 3.866338 2.992326 2.699811 2.956723 3.112047 3.164407 3.105629 3.067223 3.262968 3.748171 3.915361 3.927271 3.818284 3.081130 2.690097 2.821508 3.122161 3.162795 3.016011 3.079379 3.308623 3.742729 3.165861 3.050914 3.164189 2.864236 3.103472 3.161368 3.161923 3.209596 3.197207 3.115804 3.183930 2.913529 3.099761 3.193479 3.101604 3.057166
0.323200 4.247272 4.204560 4.002533 4.014346 3.122334 2.783722 2.737122 2.947259 3.041397 3.161705 3.157923 3.075543 2.989822 3.251229 3.651283 3.873972 3.150662 2.973654 3.149543 3.644282 3.095956 3.048746 3.145229 3.755046 3.956005 3.878346 3.861148 3.001156 2.704592 2.947490 3.109662 3.161460 3.105572 3.057990 3.264962 3.745705 3.917972 3.924805 3.822669 3.072243 2.696820 2.828606 3.114739 3.159971 3.020792 3.072423 3.299390 3.742672 3.168472 3.057865 3.163459 2.866479 3.093673 3.163362 3.156472 3.204483 3.194260 3.120785 3.175043 2.913472 3.092339 3.188298 3.106822 3.059634
0.332900 4.254347 4.199836 4.007516 4.019205 3.131403 2.793481 2.746881 2.942502 3.054888 3.154267 3.152114 3.069474 2.999581 3.255576 3.645956 3.868636 3.143513 2.980688 3.143474 3.662997 3.108180 3.053605 3.149576 3.761846 3.948567 3.883205 3.858078 3.013380 2.716358 2.934446 3.102513 3.156736 3.103241 3.044946 3.265322 3.738267 3.922911 3.917367 3.827703 3.066174 2.708398 2.838563 3.111387 3.159603 3.032558 3.066614 3.286346 3.740341 3.173411 3.065775 3.158702 2.869085 3.083060 3.163722 3.151136 3.199156 3.189536 3.128403 3.168974 2.911141 3.088987 3.178214 3.116581 3.068703
0.342700 4.263941 4.194721 4.016815 4.026193 3.141590 2.804050 2.757450 2.944003 3.063517 3.143686 3.162918 3.084676 3.010150 3.237799 3.640573 3.872377 3.137821 2.988492 3.158676 3.685410 3.118721 3.060593 3.131799 3.775779 3.937986 3.890193 3.862292 3.023921 2.729284 2.932373 3.096821 3.151621 3.102824 3.042873 3.269923 3.727686 3.925994 3.906786 3.837097 3.081376 2.722852 2.853381 3.120027 3.161952 3.045484 3.077418 3.284273 3.739924 3.176494 3.078280 3.160203 2.871718 3.085959 3.168323 3.154877 3.193773 3.184421 3.136459 3.184176 2.910724 3.097627 3.171919 3.127150 3.078890
